stockorg_code,sku_code,dt,begin_stock_qty,demand_qty,production_qty,trans_in_qty,trans_out_qty,safety_stock_qty,todo_qty,end_stock_qty
warehouse.XDF,31710000012000000,2024-04-01,54.220,31.210,0.000,0.000,0.000,0.000,0.000,23.010
warehouse.LCA,31716450006000000,2024-04-01,0.000,0.910,0.000,0.910,0.000,0.000,0.000,0.000
warehouse.HFC,31716450006000000,2024-04-01,67.127,0.000,0.000,0.000,0.000,0.000,0.000,67.127
warehouse.LSA,31716450008000000,2024-04-01,0.000,0.790,0.000,0.790,0.000,0.000,0.000,0.000
warehouse.XDF,31521490019000000,2024-04-01,73.466,17.000,17.000,0.000,69.065,0.000,12.600,0.000
warehouse.HFC,31A10008457000000,2024-04-01,4.895,0.000,0.000,0.000,0.000,0.000,0.000,4.895
warehouse.CZC,31716450032000000,2024-04-01,6.178,6.000,0.000,2.242,0.000,0.000,0.000,2.419
warehouse.SHC,31010057468120001,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LNC,31A10000006000000,2024-04-01,2.241,0.000,0.000,0.000,0.000,0.000,0.000,2.241
warehouse.JSA,31710005466000000,2024-04-01,4.720,43.500,43.500,0.000,318.045,0.000,356.825,0.000
warehouse.QNC,31010010013000004,2024-04-01,109.752,184.330,0.000,99.557,0.000,0.000,0.000,24.979
warehouse.WZC,31010057253110303,2024-04-01,54.440,0.000,0.000,0.000,0.000,0.000,0.000,54.440
warehouse.LAC,31010051537130121,2024-04-01,0.138,0.000,0.000,0.000,0.000,0.000,0.000,0.138
warehouse.LJC,31010030177000000,2024-04-01,8.603,12.480,12.480,0.000,0.000,0.000,3.877,0.000
warehouse.HEP,31010030047000000,2024-04-01,12.600,95.640,95.640,0.000,0.000,0.000,83.040,0.000
warehouse.SHC,31011020008000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.YTF,31010053146000000,2024-04-01,6.000,24.520,0.000,25.494,0.000,0.000,0.000,6.974
warehouse.LNC,31010051995171000,2024-04-01,0.000,110.580,110.580,0.000,168.531,0.000,279.111,0.000
warehouse.NJA,31010037484000000,2024-04-01,21.305,33.000,0.000,26.743,0.000,0.000,0.000,15.048
warehouse.BZC,31010010198000000,2024-04-01,39.137,69.010,0.000,41.619,0.000,0.000,0.000,11.747
warehouse.LSD,31013080003000000,2024-04-01,10.584,47.760,0.000,37.176,0.000,0.000,0.000,0.000
warehouse.PJC,31010030220000002,2024-04-01,64.877,0.000,0.000,0.000,69.359,0.000,4.482,0.000
warehouse.LAC,31533000010000000,2024-04-01,33.304,40.600,40.600,0.000,0.000,0.000,7.296,0.000
warehouse.XDF,31455370001000000,2024-04-01,14.262,29.570,0.000,52.600,0.000,0.000,0.000,37.292
warehouse.HND,31013087731000000,2024-04-01,1.470,66.000,0.000,75.349,0.000,0.000,0.000,10.819
warehouse.LNC,31011360007000000,2024-04-01,40.000,1.590,1.590,0.000,8.940,0.000,0.000,29.470
warehouse.ZZC,31SY6460001000000,2024-04-01,68.671,216.820,216.820,0.000,0.000,0.000,148.149,0.000
warehouse.XAF,31015580005150101,2024-04-01,4.082,5.380,0.000,1.298,0.000,0.000,0.000,0.000
warehouse.LSD,31710000026000000,2024-04-01,17.478,22.620,0.000,15.465,0.000,0.000,0.000,10.323
warehouse.LNC,31011360073170003,2024-04-01,106.486,113.770,113.770,0.000,0.000,0.000,7.284,0.000
warehouse.YTF,31010240019000000,2024-04-01,6.305,4.870,0.000,9.216,0.000,0.000,0.000,10.651
warehouse.BHC,31716450006000000,2024-04-01,0.990,0.000,0.000,0.000,0.000,0.000,0.000,0.990
warehouse.YCF,31016010005000000,2024-04-01,15.167,7.130,0.000,0.000,0.000,0.000,0.000,8.037
warehouse.NJA,31010052754000000,2024-04-01,9.640,14.000,14.000,0.000,0.000,0.000,4.360,0.000
warehouse.GAA,31010057735000000,2024-04-01,75.299,900.240,0.000,895.108,0.000,0.000,0.000,70.167
warehouse.LAC,31341560001000000,2024-04-01,30.611,66.690,66.690,0.000,0.000,0.000,36.079,0.000
warehouse.HSF,31710000010000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XAF,31017010005000000,2024-04-01,6.065,8.000,0.000,5.806,0.000,0.000,0.000,3.871
warehouse.XDF,31010010013000001,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.YTF,31010900016000000,2024-04-01,27.590,60.340,0.000,73.579,0.000,0.000,0.000,40.829
warehouse.NXF,31726050068000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.FJX,31010050143000001,2024-04-01,0.632,175.390,0.000,188.881,0.000,0.000,0.000,14.123
warehouse.TZA,31716450013000000,2024-04-01,24.710,3.660,0.000,0.000,0.000,0.000,0.000,21.050
warehouse.LNC,31015580007000001,2024-04-01,6.258,31.200,31.200,0.000,0.000,0.000,24.942,0.000
warehouse.XDF,31010055976000027,2024-04-01,3.930,0.000,0.000,0.000,121.203,0.000,117.273,0.000
warehouse.SHC,31010243655000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QHD,31010057468200101,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GZA,31710000008000000,2024-04-01,215.840,550.360,550.360,0.000,0.000,0.000,334.520,0.000
warehouse.LJC,31010010001000037,2024-04-01,93.696,0.000,0.000,0.000,0.000,0.000,0.000,93.696
warehouse.WHC,31012130001000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.DLC,31017211296171000,2024-04-01,0.230,28.760,0.000,33.976,0.000,0.000,0.000,5.446
warehouse.LNC,31180000004000000,2024-04-01,211.940,907.710,907.710,0.000,0.000,0.000,695.770,0.000
warehouse.GDC,31010210046000000,2024-04-01,7.332,0.000,0.000,0.000,0.000,0.000,0.000,7.332
warehouse.XZC,31010010013162400,2024-04-01,3.780,0.000,0.000,0.000,0.000,0.000,0.000,3.780
warehouse.MYA,31J11000253000000,2024-04-01,31.008,0.000,0.000,0.000,0.000,0.000,0.000,31.008
warehouse.HSF,31728040035000004,2024-04-01,117.180,0.000,0.000,0.000,0.000,0.000,0.000,117.180
warehouse.HNA,31520290004240000,2024-04-01,30.848,0.000,0.000,0.000,0.000,0.000,0.000,30.848
warehouse.HBA,31A10000005000000,2024-04-01,0.000,1.300,0.000,1.300,0.000,0.000,0.000,0.000
warehouse.ZZC,31015760009280004,2024-04-01,8.598,30.000,30.000,0.000,1.758,0.000,23.160,0.000
warehouse.BZC,31011836105000000,2024-04-01,11.356,6.280,0.000,1.391,0.000,0.000,0.000,6.467
warehouse.FYC,31014050001000000,2024-04-01,1.176,60.000,60.000,0.000,0.000,0.000,58.824,0.000
warehouse.ZYC,31015830016000000,2024-04-01,4.741,1.270,0.000,0.000,0.000,0.000,0.000,3.471
warehouse.QNC,31520040020000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31790005657000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LNC,31170000008172000,2024-04-01,220.455,640.790,640.790,0.000,30.329,0.000,450.664,0.000
warehouse.BBD,31261150004000000,2024-04-01,57.577,360.590,360.590,0.000,0.000,0.000,303.013,0.000
warehouse.XDF,31010200037000000,2024-04-01,51.250,252.000,252.000,0.000,0.000,0.000,200.750,0.000
warehouse.SHC,31963010002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LNC,31016400004000000,2024-04-01,11.472,1.250,1.250,0.000,3.770,0.000,0.000,6.452
warehouse.SXX,31010240019000000,2024-04-01,4.314,3.000,0.000,2.557,0.000,0.000,0.000,3.871
warehouse.LSA,31011198673000003,2024-04-01,82.060,245.220,0.000,188.416,0.000,0.000,0.000,25.256
warehouse.YCD,31010055895000000,2024-04-01,102.168,12.830,0.000,0.000,0.000,0.000,0.000,89.338
warehouse.HSF,31710000068000000,2024-04-01,1.180,0.000,0.000,0.000,0.000,0.000,0.000,1.180
warehouse.CDA,31728040031000000,2024-04-01,125.511,164.480,164.480,0.000,205.217,0.000,244.186,0.000
warehouse.SHC,31716740021000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31010198337000000,2024-04-01,69.142,0.000,0.000,0.000,0.000,0.000,0.000,69.142
warehouse.QJC,31015830007000000,2024-04-01,2.632,1.037,0.000,0.000,0.000,0.000,0.000,1.594
warehouse.GAA,31850000005000000,2024-04-01,0.000,13.160,0.000,15.618,0.000,0.000,0.000,2.458
warehouse.HFC,31710000068000000,2024-04-01,5.400,0.000,0.000,0.000,0.000,0.000,0.000,5.400
warehouse.BZC,31A10000002000000,2024-04-01,42.582,23.410,0.000,0.000,0.000,0.000,0.000,19.172
warehouse.HBA,31015760009205402,2024-04-01,12.341,0.000,0.000,0.000,0.000,0.000,0.000,12.341
warehouse.SHC,31455370012000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.BBD,31010080030000000,2024-04-01,41.711,225.000,225.000,0.000,0.000,0.000,183.289,0.000
warehouse.WHC,31726050086000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LSD,31016862223000002,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.NJC,31010058910000305,2024-04-01,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.640
warehouse.SZC,31A18070001000000,2024-04-01,3.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000
warehouse.LNC,31010770006170005,2024-04-01,62.582,53.740,53.740,0.000,0.000,0.000,0.000,8.842
warehouse.WHC,31710007099000300,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QNC,31010050228000000,2024-04-01,63.972,80.800,0.000,34.462,0.000,0.000,0.000,17.634
warehouse.LSD,31015580001000000,2024-04-01,0.071,2.820,0.000,2.749,0.000,0.000,0.000,0.000
warehouse.HFC,31010056968130101,2024-04-01,0.000,795.240,795.240,0.000,0.000,0.000,795.240,0.000
warehouse.JLC,31010210013000000,2024-04-01,946.474,1004.220,1004.220,0.000,299.742,0.000,357.488,0.000
warehouse.SXX,31015610001000000,2024-04-01,1.620,0.000,0.000,0.000,0.000,0.000,0.000,1.620
warehouse.QNC,31010650041000000,2024-04-01,67.306,328.770,328.770,0.000,0.000,0.000,261.464,0.000
warehouse.QJC,31016830001000000,2024-04-01,16.164,15.300,0.000,5.088,0.000,0.000,0.000,5.952
warehouse.HFC,31717194419000000,2024-04-01,7.885,0.000,0.000,0.000,0.000,0.000,0.000,7.885
warehouse.LCA,31010010001000014,2024-04-01,44.865,19.140,0.000,0.000,0.000,0.000,0.000,25.725
warehouse.NJA,31014700003000000,2024-04-01,0.000,8.000,0.000,0.000,0.000,0.000,8.000,0.000
warehouse.QNC,31A10008457000000,2024-04-01,2.059,1.500,0.000,0.167,0.000,0.000,0.000,0.726
warehouse.YTF,31011985618000000,2024-04-01,3.960,2.310,0.000,0.000,0.000,0.000,0.000,1.650
warehouse.NJA,31710000068000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.JLC,31011360004181001,2024-04-01,46.854,76.840,76.840,0.000,64.047,0.000,94.033,0.000
warehouse.GDC,31A10000005000000,2024-04-01,31.856,138.710,138.710,0.000,0.000,0.000,106.854,0.000
warehouse.SHC,31455370001000000,2024-04-01,2.460,0.000,0.000,0.000,0.000,0.000,0.000,2.460
warehouse.SZC,31010090003000000,2024-04-01,61.339,79.500,79.500,0.000,0.000,0.000,18.161,0.000
warehouse.JLC,31710000014000000,2024-04-01,4.327,0.000,0.000,0.000,0.000,0.000,0.000,4.327
warehouse.GSC,31010210007190001,2024-04-01,3.746,0.000,0.000,0.000,71.910,0.000,68.164,0.000
warehouse.SHC,31010058015120002,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LAC,31010900016000000,2024-04-01,0.000,120.780,0.000,213.112,0.000,0.000,0.000,92.332
warehouse.HBA,31017040001000000,2024-04-01,25.290,334.910,334.910,0.000,0.000,0.000,309.620,0.000
warehouse.SXX,31010190008000000,2024-04-01,7.128,7.920,0.000,0.792,0.000,0.000,0.000,0.000
warehouse.YCF,31010240019000000,2024-04-01,1.027,0.740,0.000,0.473,0.000,0.000,0.000,0.760
warehouse.BHC,31011834479205501,2024-04-01,3.570,0.000,0.000,0.000,0.000,0.000,0.000,3.570
warehouse.DLC,31011360068171100,2024-04-01,1.260,0.000,0.000,0.000,0.000,0.000,0.000,1.260
warehouse.GDC,31710000008000000,2024-04-01,5.564,0.000,0.000,0.000,0.000,0.000,0.000,5.564
warehouse.HRA,31015830007171000,2024-04-01,0.688,0.690,0.000,0.002,0.000,0.000,0.000,0.000
warehouse.NJD,31A10008457000000,2024-04-01,3.090,0.510,0.000,0.000,0.000,0.000,0.000,2.580
warehouse.LSA,31010055976000015,2024-04-01,86.210,1499.580,0.000,1534.213,0.000,0.000,0.000,120.843
warehouse.LNC,31J40000001000000,2024-04-01,2.520,1.680,0.000,0.000,0.000,0.000,0.000,0.840
warehouse.XDF,31010010001163115,2024-04-01,39.174,78.260,78.260,0.000,84.421,0.000,123.507,0.000
warehouse.HBA,31A10000006000000,2024-04-01,48.280,2.800,0.000,0.000,0.000,0.000,0.000,45.480
warehouse.CZC,31010051537120009,2024-04-01,236.610,1336.500,0.000,1154.567,0.000,0.000,0.000,54.677
warehouse.CZC,31015760035000000,2024-04-01,1.560,4.000,0.000,2.440,0.000,0.000,0.000,0.000
warehouse.TZA,31010080017000001,2024-04-01,459.120,1639.230,1639.230,0.000,0.000,0.000,1180.110,0.000
warehouse.HND,31010110019000000,2024-04-01,697.906,1012.300,1012.300,0.000,0.000,0.000,314.394,0.000
warehouse.HBA,31010051995000009,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.JSA,31717190001000000,2024-04-01,1.080,0.000,0.000,0.000,0.000,0.000,0.000,1.080
warehouse.HBA,31010080004000000,2024-04-01,0.000,293.180,293.180,0.000,0.000,0.000,293.180,0.000
warehouse.GSC,31015830007000000,2024-04-01,14.207,3.600,0.000,0.000,0.000,0.000,0.000,10.607
warehouse.XDF,31010030014000000,2024-04-01,64.218,333.820,333.820,0.000,94.351,0.000,363.953,0.000
warehouse.GSC,31010052255190003,2024-04-01,46.815,9.000,9.000,0.000,0.000,0.000,0.000,37.815
warehouse.SXX,31015830009000000,2024-04-01,25.716,5.000,0.000,0.000,0.000,0.000,0.000,20.716
warehouse.LSA,31524700003000000,2024-04-01,12.828,60.460,0.000,62.100,0.000,0.000,0.000,14.468
warehouse.AQF,31474930004000000,2024-04-01,54.016,119.990,119.990,0.000,0.000,0.000,65.974,0.000
warehouse.WHC,31016710010000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HFC,31015830013000000,2024-04-01,21.517,33.180,0.000,30.263,0.000,0.000,0.000,18.600
warehouse.HBA,31A10000015000000,2024-04-01,0.000,25.000,0.000,30.806,0.000,0.000,0.000,5.806
warehouse.LNC,31710000032000000,2024-04-01,22.500,0.000,0.000,0.000,0.000,0.000,0.000,22.500
warehouse.DDC,31390870003170001,2024-04-01,40.000,146.000,146.000,0.000,0.000,0.000,106.000,0.000
warehouse.LNC,31010010139171000,2024-04-01,149.994,91.110,91.110,0.000,20.712,0.000,0.000,38.172
warehouse.SHC,31726058202150101,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LSD,31010058660000000,2024-04-01,3.564,31.230,0.000,33.540,0.000,0.000,0.000,5.874
warehouse.HBA,31710001654000003,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.YCD,31012150002150100,2024-04-01,600.000,1070.490,1070.490,0.000,0.000,0.000,470.490,0.000
warehouse.WHC,31726058202150101,2024-04-01,1.260,0.000,0.000,0.000,0.000,0.000,0.000,1.260
warehouse.GDC,31010051936000000,2024-04-01,21.408,15.699,15.699,0.000,0.000,0.000,0.000,5.708
warehouse.WHC,31710000018150101,2024-04-01,28.979,2.300,0.000,0.000,0.000,0.000,0.000,26.679
warehouse.LJC,31016730007181003,2024-04-01,6.528,2.000,2.000,0.000,0.000,0.000,0.000,4.528
warehouse.NJA,31010000013120005,2024-04-01,210.607,120.420,120.420,0.000,292.559,0.000,202.372,0.000
warehouse.HFC,31010090100000000,2024-04-01,10.692,0.000,0.000,0.000,0.000,0.000,0.000,10.692
warehouse.LCA,31456720002000000,2024-04-01,0.000,0.700,0.000,1.794,0.000,0.000,0.000,1.094
warehouse.LAC,31726050008130203,2024-04-01,0.396,0.000,0.000,0.000,0.000,0.000,0.000,0.396
warehouse.XDF,31716450004000000,2024-04-01,233.898,123.735,0.000,0.000,0.000,0.000,0.000,110.163
warehouse.WHC,31010030014000000,2024-04-01,194.202,298.820,298.820,0.000,33.272,0.000,137.890,0.000
warehouse.GAA,31716450014000001,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31963010004000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.PJC,31A10008457000000,2024-04-01,1.030,3.000,0.000,2.701,0.000,0.000,0.000,0.731
warehouse.JSA,31716450006000000,2024-04-01,0.317,8.950,0.000,21.701,0.000,0.000,0.000,13.068
warehouse.SZC,31726050011000000,2024-04-01,44.452,0.000,0.000,0.000,0.000,0.000,0.000,44.452
warehouse.QNC,31A10000002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LNC,31010690003000000,2024-04-01,36.360,297.500,297.500,0.000,0.000,0.000,261.140,0.000
warehouse.ZZC,31010057468000000,2024-04-01,190.748,305.600,305.600,0.000,0.000,0.000,114.852,0.000
warehouse.LNC,31451848828172000,2024-04-01,206.429,805.640,805.640,0.000,54.107,0.000,653.319,0.000
warehouse.NJD,31010051995163200,2024-04-01,1006.800,1171.070,1171.070,0.000,0.000,0.000,164.270,0.000
warehouse.QJC,31010056426110302,2024-04-01,84.489,211.922,211.922,0.000,0.000,0.000,127.433,0.000
warehouse.LSA,31710004389000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HZA,31716450013000100,2024-04-01,27.625,26.460,26.460,0.000,7.108,0.000,5.942,0.000
warehouse.HBA,31A50000015000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LSA,31015620001000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.DLC,31010030220000000,2024-04-01,7.639,0.000,0.000,0.000,0.000,0.000,0.000,7.639
warehouse.NXF,31010900016000000,2024-04-01,3.000,38.720,0.000,55.675,0.000,0.000,0.000,19.955
warehouse.NJA,31710000032000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LJC,31455370004150101,2024-04-01,5.580,1.000,0.000,0.000,0.000,0.000,0.000,4.580
warehouse.GXC,31016710006000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LSD,31A10000015000000,2024-04-01,0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.930
warehouse.HBA,31010030187000006,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QNC,31A10000004000000,2024-04-01,0.000,12.000,0.000,22.102,0.000,0.000,0.000,10.102
warehouse.GDC,31010058266000000,2024-04-01,32.148,0.000,0.000,0.000,0.000,0.000,0.000,32.148
warehouse.JLC,31710000026000000,2024-04-01,61.740,2.520,0.000,0.000,0.000,0.000,0.000,59.220
warehouse.CDA,31717194419000000,2024-04-01,8.576,0.000,0.000,0.000,0.000,0.000,0.000,8.576
warehouse.TZA,31011020008120009,2024-04-01,6.048,12.000,0.000,5.952,0.000,0.000,0.000,0.000
warehouse.SHC,31710007099000100,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GZA,31710006551000000,2024-04-01,20.808,156.000,156.000,0.000,0.000,0.000,135.192,0.000
warehouse.JLC,31010057468180500,2024-04-01,32.772,61.550,61.550,0.000,0.000,0.000,28.778,0.000
warehouse.JSA,31717420001000000,2024-04-01,0.000,165.000,165.000,0.000,0.000,0.000,165.000,0.000
warehouse.HBA,31017430001000000,2024-04-01,39.186,16.182,16.182,0.000,31.710,0.000,8.706,0.000
warehouse.XZC,31010002041190001,2024-04-01,186.849,310.000,310.000,0.000,0.000,0.000,123.151,0.000
warehouse.XXF,31010900016000000,2024-04-01,14.280,25.160,0.000,28.686,0.000,0.000,0.000,17.806
warehouse.CDA,31716450032000000,2024-04-01,0.882,2.910,0.000,3.722,0.000,0.000,0.000,1.694
warehouse.LNC,31180900007171000,2024-04-01,0.158,4.760,4.760,0.000,0.000,0.000,4.602,0.000
warehouse.GDC,31010900016000001,2024-04-01,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.038
warehouse.XDF,31010240015000000,2024-04-01,0.228,0.840,0.000,0.612,0.000,0.000,0.000,0.000
warehouse.CZC,31010051936000000,2024-04-01,1.312,3.180,0.000,1.868,0.000,0.000,0.000,0.000
warehouse.CZC,31016400002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.CDA,31010010003000000,2024-04-01,0.230,0.230,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GDC,31010056913241121,2024-04-01,6.216,217.000,217.000,0.000,0.000,0.000,210.784,0.000
warehouse.WHC,31456720002150101,2024-04-01,42.404,0.914,0.914,0.000,145.857,0.000,104.367,0.000
warehouse.QJC,31010520026000000,2024-04-01,8.874,273.740,273.740,0.000,24.416,0.000,289.282,0.000
warehouse.BHC,31016010005000000,2024-04-01,12.593,0.000,0.000,0.000,0.000,0.000,0.000,12.593
warehouse.HFC,31010080030000000,2024-04-01,22.008,87.600,87.600,0.000,0.000,0.000,65.592,0.000
warehouse.LNC,31010090083172000,2024-04-01,52.696,227.230,227.230,0.000,0.000,0.000,174.534,0.000
warehouse.LSA,31963010002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.CYF,31010010003171200,2024-04-01,18.234,11.160,0.000,0.000,0.000,0.000,0.000,7.074
warehouse.GXC,31015830030000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LJC,31281090005181000,2024-04-01,274.746,1212.180,1212.180,0.000,0.000,0.000,937.434,0.000
warehouse.ZZC,31010051537000015,2024-04-01,202.194,643.410,643.410,0.000,0.000,0.000,441.216,0.000
warehouse.QJC,31010060116000000,2024-04-01,53.804,693.550,693.550,0.000,29.638,0.000,669.384,0.000
warehouse.XDF,31710000032000000,2024-04-01,1.100,0.000,0.000,0.000,0.000,0.000,0.000,1.100
warehouse.WHC,31716690016000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31017063962000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QJC,31710000032000000,2024-04-01,40.100,0.000,0.000,0.000,0.000,0.000,0.000,40.100
warehouse.BZC,31011260024000000,2024-04-01,16.887,2790.980,2790.980,0.000,526.481,0.000,3300.574,0.000
warehouse.XDF,31710000004000000,2024-04-01,0.756,0.760,0.000,1.214,0.000,0.000,0.000,1.210
warehouse.FYC,31204710003000000,2024-04-01,192.100,170.520,170.520,0.000,0.000,0.000,0.000,21.580
warehouse.BZC,31455370002000000,2024-04-01,0.180,2.520,0.000,2.340,0.000,0.000,0.000,0.000
warehouse.SHC,31015610001000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31015830035000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HSF,31010990007000000,2024-04-01,63.880,55.000,0.000,0.000,0.000,0.000,0.000,8.880
warehouse.ZZC,31013080060000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XDF,31010208716000000,2024-04-01,80.045,59.400,59.400,0.000,0.000,0.000,0.000,20.645
warehouse.SXX,31010051995000000,2024-04-01,80.588,552.270,0.000,583.436,0.000,0.000,0.000,111.754
warehouse.GDC,31010030226000000,2024-04-01,117.929,458.650,458.650,0.000,239.943,0.000,580.665,0.000
warehouse.LSA,31010010001163216,2024-04-01,32.824,35.940,0.000,3.116,0.000,0.000,0.000,0.000
warehouse.LNC,31195140007000000,2024-04-01,30.432,0.000,0.000,0.000,33.764,0.000,3.332,0.000
warehouse.ZZC,31710000004000000,2024-04-01,10.584,0.000,0.000,0.000,0.000,0.000,0.000,10.584
warehouse.AQF,31010230007000000,2024-04-01,113.392,315.410,315.410,0.000,0.000,0.000,202.018,0.000
warehouse.HSF,31726050053150101,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
